tweet_content,label
"Que es estar dispuesto a todo? 

A asesinar cubanos?

Este gobierno es una dictadura. Que se entere todo el mundo de lo que piensan hacer.

diaz can els in gao 
viva cuba libre cubanos por el mundo patria y vida 
miami cuba es una dicta dura @user",1
"@user Déjalos, déjalos q sigan haciendo sus manifestaciones pa q luego se den cuenta q si las cosas siempre se van a la mierda es por culpa de ellos mismos",1
"so scuba un pueblo de gente maravillosa, talentosa y amable  que lleva años esperando un Cambio. url",0
Una manifestación frente al Instituto Cubano de Radio y Televisión en la habana fue parte de las protestas que este domingo se desarrollaron en cuba. Se reporta que al menos una tienda MLC fue saqueada en gines. url,1
"Nadie quiere vivir en la miseria como intentan incansablemente hacernos creer. Muchos en algún momento hemos comprado ese discurso diciendo desde la rabia ""la gente se acostumbró"" Cuba es prueba de las ganas y la garra por estar mejor, del merecer una vida digna 11jul url",1
"Por favor, no dejen a los cubanos solos. cuba es una dicta dura cuba sos patria y vida url",1
"Con sus ataques al Presidente Sagasti y su anticipado rechazo a la proclamación de Pedro Castillo como presidente de la Republica, la ex candidata presidencial (las elecciones ya terminaron) Keiko Fujimori prepara el escenario para su próximo papel protagónico:perseguida política",0
"@user @user @user @user @user No tan solo esos. El Gobierno local, funcionarios, organizaciones de la Sociedad civil, empresarios etc tienen que comenzar a posicionar a Puerto Rico como líder en el Caribe. El liderazgo conlleva obligaciones y una de ellas es opinar en momentos de crisis donde se quiere lider",0
"@user @user Ahh pero mangos noooo, jajaja chelas rapidito, manda pues, ya que 😂",0
"@user Yo creo que sí, y te diré por qué: si no te gusta, qué necesidad tienes de hablarle, eso primero, y de decirle de esas maneras que ""que un tío se maquille"" no te gusta. Si fuera cuestión de gustos, pues si no te gusta pa que le entras. Para decirle que te van machos, no maricas.",0
@user ni hablar con personas q no conozco y acá me tenés,0
@user Pablo pegate un viaje rápido jajajaj,0
"✨Gente bella de tuister necesito de su ayuda ✨ URGEN 4 donadores  Rh O + , para  mi hermanito Eduardo Raziel Sánchez Méndez de 24 años con dx de LLA. Hospital General del Sur Puebla.   
Regálenme un retwittee 🙏🏽@user @user @user @user",0
TODA CUBA ESTÁ EN LAS CALLES. ES HISTÓRICO. SE PERDIÓ EL MIEDO. VIVA LA LIBERTAD so scuba 🇨🇺🙏🏻,1
"@user @user @user Lo informó un cubano de Panamá q esta transmitiendo hace 12 horas los hechos, por eso puse informan y no puse directamente q es cierto, aunque es probable q sean más, tb informan la muerte de un menor de 13 años, es difícil tener la noticia exacta pq cortaron Internet en la isla",1
"ZORAIDA AVALOS TENDRA EL MISMO FINAL QUE NELIDA COLAN, EN EL PROX. CONGRESO SOLO HABRAN 50 HdP ROJOS Y SUS ALIADOS, NO SE SALVA DE UNA ACUSACION CONSTITUCIONAL Y LUEGO PRISION...... LO FIRMO.",0
"¡Y AL JUGADOR, QUE DE LA VIDA POR ESTOS COLORES!🇦🇷 Montiel, garra Riverplatense🐔💪 url",0
"@user El bloqueo lo tiene el régimen cubano a sus propios habitantes. Los despojan de sus pertenencias y le quitan los dólares.

Como les gustan los DOLARES a los COMUNISTAS.",1
"Vamos a difundir ayudemos a cuba cuba libre 
 url",0
"¡Libertad!
¡Patria y vida!
cuba url",1
"Jadue, Boric, Orsini, Vallejos empiezan a borrar sus tuits después de darse cuenta que el muerto no es importante para su causa",0
"""No tenemos miedo"", corean miles de cubanos hartos de la miseria, del hambre, de los abusos del régimen, de la falta de libertades.
El Gobierno de España no puede apoyar más la dictadura castrista.
Abajo el comunismo.
¡Viva Cuba libre y demócrata!
so scuba
url",0
@user @user @user @user @user @user MUERTE AL COMUNISMO.,1
"@user @user @user En serio tú les crees?
El gran Fidel dijo en 1957, en 1959 y en el 62 que la Revolución no era comunista..y mira el final. Conoces el concepto de comunismo?
En alguna parte menciona AYUDA, HUMANIDAD? Cuál ha sido el resultado de la práctica estos 62 años? Crees que van a cambiar?",1
"Jbalvin con Colombia: no nos metan a los artistas en política 

Jbalvin con Cuba: 😭💔🙏🏻😞soscuba",0
Masivas protestas en Cuba contra el régimen comunista que la tiene sumida en miseria y falta de medicamentos e insumos básicos. Dictadura responde cortando la electricidad y el internet. No se sabe nada de los que están allá ahora. so scuba  ja due compl ice libertad para cuba,1
"Festeje, maestro. Donde sea que esté. url",0
Me duele tanto tener que darle la razón 🖤🇨🇺🖤 so scuba url,1
"@user Que onda. Acaso son niños mandados, que debe ir a votar segun lo que les diga Tellier?",0
"Por el futuro de la Patria, por la familia, por la Revolución 🇨🇺. 
lascal lesson de los revolucionario s 
cuba 
vence re mos url",1
@user Que barbaridad hoy es el fin de semana de los insultos....aquí no se puede opinar sin que el interlocutor no lo insulte o trate de aguevarlo....,0
"🇨🇺 DÍA HISTÓRICO | Manifestantes viraron el automóvil del Primer Secretario del Partido Comunista de Cárdenas, Matanzas. so scuba url",1
Algún canal está pasando lo de Cuba? @user no lo pasa. Nada. Ni una palabra.,0
"Mi mensaje para el pueblo de cuba🇨🇺:

¡No están solos!

Cuenten con nosotros para seguir apoyando su lucha por la libertad y la democracia. so scuba url",0
"URGENTE. Ahora mismo, hay protestas simultáneas en más de 5 CIUDADES en Cuba. La dictadura está cortando el internet en algunas partes de la isla. La gente se lanzó a las calles a protestar. so scuba 🇨🇺",1
"so scuba desafortunadamente soy escéptico de la capacidad de movilización del pueblo Cubano, la reprensión de ese régimen es brutal, el terrorismo de estado es total, Cuba necesitan de apoyo internacional, ojalá las potencia económicas del mundo no le den la espalda. url",1
"@user @user @user Sería lindo una encuesta en Julio cuando el pueblo ha visto de manera directa que @user es un candidato que odia al ejército y a la policía.  
No pasa del 15%, mientras la coal ici on de la esperanza
ya debe ir por un 25% en bloque.
🙏 Por eso petro nunca sera presidente",0
"Cuba: Hemos recibido denuncias de detenciones arbitrarias de manifestantes y posibles cortes de internet. 

Miles de cubanos quieren vivir mejor y con libertades básicas. Ante ese reclamo justo, parece que, una vez más, @user solo es capaz de responder con represión.",1
Deseo mucho éxito en la lucha por la libertad al oprimido pueblo Cubano. Hemos transitado por caminos paralelos en los últimos 22 años y estoy seguro que la libertad de Cuba puede ir de la mano del renacer de la democracia en Venezuela.,0
"conmigo no, a mi m van calvos 👨‍🦲",0
"El mejor panorama para hoy..
Llamados a ser la generación que verá caer el Comunismo en Cuba...
Y SERA HERMOSO!!....
so scuba",0
"Acompañamos al pueblo cubano en sus protestas pidiendo por la democracia, la libertad y una vida digna en su propia patria. 
Cuba merece dejar atrás su situación actual sin persecuciones, sin presos políticos y sin violaciones a los DDHH

so scuba",0
🇨🇺cuba| Cuba se levanta&gt;&gt;No tenemos miedo! Protestas contra el régimen. url,1
"@user Ojalá corazón....hemos estado esperando ese momento hace mucho tiempo....falta hace q no se enfríe la cosa.....
PD: puedes hacer unos versos con Mia Khalifa y diaz can els in gao ???
😜😜😜😜
sos matanzas cuba 
so scuba 
sos matanzas 
diaz can els in gao 
cubanos alas calles",1
Sé que Uds. están muy entretenidos con debate a prue bo dignidad reconfirmando sus convicciones 😂😂 pero en pau talib re están entrevistando a @user y está muy interesante 🧐,0
La dictadura en cuba moviliza a sus boinas negras. so scuba url url,1
@user @user Vivís en Cuba o sos un cubano exiliado???... sino lo sos entonces porque a los cubanos que salieron a protestar y todos los cubanos regados en el mundo que estan protestando contra el régimen les tienen que importar que vos te solidarices con la dictadura cubana.,0
"Los valientes cubanos que se han lanzado hoy a las calles contra la más oprobiosa dictadura de América merecen nuestra admiración, solidaridad y aliento. Millones de amantes de la libertad estamos con ustedes.",0
"PIDO SOCORRO MI PUEBLO CUBANO ESTÁ SIENDO REPRENDIDO POR EL GOBIERNO... 

NOS ESTÁN QUITANDO EL INTERNET PARA QUE NADIE DEL MUNDO SE ENTERE... MUTISS SE LOS SUPLICO... POR FAVOR COMPARTAN TODO LO QUE PUEDAN DEL so scuba ESTO SE TIENE QUE DAR A CONOCER, MI PUEBLO SE MUERE 😭😭😭😭",1
@user @user asere si tumban😳,1
"No importa si pierde Italia, pero que gane Cuba 🇨🇺.",1
"Son agotadorxs lxs periodistas. Les pediría que por favor dejen hablar a los candidatos por favor. Llegan a ser cansadores e insoportables para las audiencias. Paciencia, templanza, por favor. debate ana tel",0
"¡Última Hora! Los colectivos LGBT de Francia convocan hoy delante de la embajada de España en París, una concentración contra el asesinato de Samuel justicia para samuel",0
En este momento miles de cubanos están protestando y la dictadura corta el Internet para evitar difusión. Es deber del resto de los latinoamericanos que creemos en la libertad ayudarlos a hacerse escuchar. Explotemos las redes so scuba url,0
"Esta tarde mientras manipulaban videos para hacerle creer al mundo que se trataba de gente contraria al gobierno, la Habana nos enseñó esto, el pueblo haciéndose escuchar. Gritando “Yo soy Fidel"".

somos cuba
 url",1
"SI ESTE TWITT LLEGA A UN MILLÓN De RT Y FAV @user APOYA so scuba 

IF THIS TWITT REACHES A MILLION RT N FAV @user SUPPORTS so scuba 🇨🇺💔🥺",1
"Mi experiencia hoy en el CAPITOLIO
so scuba 
interven ci on human it aria urgente 
Abro Hilo 👇 url",1
Aquí gritan Cuba pa’ la calle y Miami también! 🇨🇺 ❤️,1
@user Ve recogiendo que te fuisteeeee,1
"Residentes de la localidad de Bauta, al oeste de La Habana, también se sumaron a las masivas protestas de este domingo en Cuba url url",1
"Es la pinga para todos los que quieran lucrar con el dolor del pueblo cubano cojoneeeeee 🤬🤬🤬 sos matanzas so scuba 
Frank está haciendo una labor encomiable y digna. Vayan a estafar a su puta madre usando otros nombres",1
@user Veo tus programas desde que tengo uso de razón y siempre te he admirado. Gracias por el apoyo. cuba estará eternamente agradecida,1
"Hay lío en Cuba.
Como les salga bien, fusilan a todo el Partido Comunista en las playas.",1
Estas son las principales ciudades en donde se están registrando protestas masivas. Cada vez se suman más. El pueblo salió a las calles. No hay vuelta atrás. so scuba 🇨🇺 url,1
"Cuba, sacudida por manifestaciones inéditas contra el gobierno afp url",0
"Diputada Terrorista Camila Vallejo lo dijo en mas de una oportunidad, prefiere a todos pobres pero iguales al igual que Jadue, por eso lo apoya, resulta que ambos hacen todo lo contrario, sueldos, casas, autos de lujos y bajo el alero del Partido Comunista, el más rico de Chile",0
"Xentiña, a cadela dun amigo pariu como 10 cadeliños e non poden quedar con eles. Están buscando quen poda adoptar os máximos posibles para que teñan unha casa onde vivir. Se estades interesados mandádeme un MD e se non un RT para que chegue a máis xente agradécese 🙏 url",0
"Donde esta @user  cuando Cuba pide dejar de sufrir por El Castro chavismo y el régimen comunista ?  
Donde estan los derechos humanos ? so scuba  free cuba cuba",1
"@user Le aviso que en Chile ayer mataron a un weichafe por pelear contra la ocupación que comenzó con Ponce Leru, sí el mismo que tiene comprado a casi todo el Congreso y que comenzó su fortuna con las forestales. ¿Qué hará? ¿Entrevistar otras profesoras?",0
"Sucediendo AHORA:
“ NO TENEMOS MIEDO” gritan los cubanos de San Antonio de los Baños protestando en las calles. cuba

Castro, @user, no se atrevan a reprimir! El mundo entero está mirando!
patria y vida url",1
"Protestas en Cuba: 
Luchen por la libertad!!! 🥰 

Protestas en Colombia o Ecuador: Malandros, conspiradores, disparen!! 🪓💣",0
"""Tendrán que pasar por encima de nuestros cadáveres y estamos dispuestos a todo"", acaba de decir el dictador cubano Diaz Canel en televisión nacional. so scuba 🇨🇺",1
"Qué ejemplo para los niños quitarse la medalla, que pena de chavales ....",0
@user Porque eres tan guapo ?,0
@user Es que a quién se le ocurre contratar a Álvaro Ojeda....,0
@user Inglaterra da toda la sensación de poder más y mejor. Pero aporta muy poco desde el banco al circuito de juego en ataque. Después además saca para patear a Henderson y pone a Sancho. Cómo si la experiencia no valiera de nada.,0
"Les cuento algo realmente hermoso:

El Huevo Acuña fue el único que tenía otra remera, una remera con una mariposa y el nombre “Luz”

Luz era la hijita del fotógrafo de Racing Fabi de Ciria que falleció hace solo 2 meses.

Crack adentro y afuera de la cancha el Huevo 🇦🇷🏆🤍 url",0
"Cuba es uno de los países con uno de los gobiernos más ruines de Latinoamérica, la caída de su gobierno será en beneficio de toda la región.",0
@user @user @user Tío callate que puto pesao,0
"11 de julio de 1958: Comienza ""La batalla del Jigüe"", un combate que terminó el 21 de ese propio mes. 
A 63 años de ese histórico suceso, el pueblo del I Frente Oriental, recuerda esa gran victoria, la cual fue decisiva dentro de la ofensiva del Ejército Rebelde. 
cuba, ujc. url",1
CUBA SE TIRO PA LA CALLE url via @user,1
"Cosas que no cambian:

-Mismos socios de coalición 
-Mismos apoyos parlamentarios
-Mismo Presidente

El sanchismo mudando la piel.",0
"También tenés que aceptar que hay batallas que no podés pelear. No es que no seas capaz, ni que te estés rindiendo: simplemente algunas cosas no merecen la pena.",0
Buen dia solamente para los campeones de America lo demas me importa muy poco 💙🤍💙😘😘😘😘😘😘,0
"@user nada que feste jar🇦🇷
Hoy estamos peor, solo fue un partido ganado, Argentina sigue en la peor de las decadencias! 
Los jugadores hicieron un trabajo de equipo que los llevó a ese resultado, eso es lo que nos falta a la mayoría de los Argentinos para luchar por UNA ARGENTINA MEJOR! url",0
"Sólo dos tipos de personas pueden apoyar a la dictadura criminal cubana: los que nunca han ido y leyeron fantasías románticas del comunismo, los que fueron, se tomaron un mojito y no vieron ni entendieron un carajo",1
"El pueblo cubano se enfrenta a la policía del régimen comunista genocida de la isla.
Cuba Libre 🇨🇺🇨🇺🇨🇺 🇨🇺🇨🇺🇨🇺
🇵🇪🇵🇪🇵🇪🇵🇪🇵🇪💪💪💪💪💪 url",0
"No es por nada, pero si es debate, por que los periodistas que estan a cargo de hacer las preguntas NO dejan que los candidatos respondan y den las ideas con fluidez? Interrumpen a cada rato y eso llega hacer desagradable debate a prue bo dignidad",0
Ver llorar a Gabigol y Neymar y ver feliz a Messi en un mismo día debe ser considerada la 8va maravilla del mundo. Caricia al alma.,0
tanto miedo de algunos q se les pregunte a los candidatos por el problema en cuba?debate a prue bo dignidad,0
"@user @user @user En qué nos hemos convertido, hasta dónde vamos a llegar, como dice un presidente que ataquen a los mismos cubanos, lo vas a pagar señor lo vas a pagar. so so cuba",1
"Espero que sea el inicio del fin de la maldita revolución cubana.

cuba libre url",1
"""Tres años después de su llegada a la presidencia, y con treinta meses de legislatura por delante, Pedro Sánchez revoluciona el Gobierno con una reforma de calado que le permite recuperar iniciativa política""

✍️ El análisis de @user url",0
"Hay que decirlo, Matías Del Río es un hueón a lo grande! debate presidencia l2021",0
"cuba En 62 años de historia de la revolución de castro, nos ha 

enseñado que el castrismo es: Multiplicar los pobres para 

repartir igualitariamente la miseria. 

Y la cúpula en el poder, vivir como reyes

Castrismo = Socialismo = Comunismo

Agrupación de delincuentes url",1
"@user @user Que peligro Petro!! Esto fue lo que pasó en Venezuela!! Se fueron todos los que generaban empleos, empresas, inversiones.. por eso el hambre y miseria de ese país. Así no se construye país, como así gastaremos a manos llenas y serán los 4000 más ricos quienes paguen, esta demente",0
@user @user @user Salve? Maldito miserable bandido apoya genocidas quizá mañana ese mismo asesino no se lleve su familia por delante por malditos como usted este país está cómo está cómplice tiene su alma y sus hijos manchados de sangre maldito,0
ojalá os hagan la vida imposible,0
@user Sigan con sus pinches partidos moleros !!,0
@user Te van a echar de Londres hoy 😂,0
"El deseo de cambio, libertad y la exigencia de derechos fundamentales son fuerzas incontenibles.

Desde Venezuela, reiteramos nuestro respaldo al todo el movimiento pro-democracia en Cuba. Nos une la lucha por vernos libres y democráticos.

¡Patria y vida!",0
"Están esperando a que caiga la noche y el toque de queda para reprimir con más ganas. Hay camiones llenos de policías. Por favor tengan cuidado, no expongan su vida. Mañana será un nuevo día y los necesitamos VIVOS. 
🇨🇺❤️",1
"¡Cuba libre!
Y no. No es un trago a base de ron...

url",1
cuba En el noticiero oficial de la TV no dijeron una palabra de las protestas en San Antonio de los Baños y Palma Soriano. prensa presa eso noes periodismo so scuba url,1
"En las primarias de este 18 de julio, por los cambios que Chile necesita, yo voto por @user. Vivir mejor es posible.

ja due presidente",0
Alguien escucho algo de la intervención al Banco Central?,0
"Leopoldo López, desde España, dirige personalmente esos grupos, recalcó el Pdte. @user, al informar que ha ordenado al canciller @user hacer las respectivas denuncias ante el Gobierno de España. url",0
euro2020 final jaa así kedamos como siempre pero es una falta de respeto dijieron que lo iban a poner y dónde está sartas de ...... url,0
"🇺🇦🇦🇷 ¡SI ÁNGEL, FUISTE VOS!

🏆👏🏽 ¡FELICITACIONES CAMPEÓN, MÁS QUE MERECIDO! url",0
matanzas usará  hoteles en Varadero como centros de sospechosos. cuba,1
"En una impresionante manifestación pública los cubanos se reúnen para exigir el cese del bloqueo económico y comercial en la isla. Una consigna: ""Yo soy Fidel"". lacalle es de los revolucionario s cuba url",1
"so scuba dice J Balvin, mientras Colombia esta hecha mierda.¡Excelente! Ganador del premio: ¡Me importa un culo mi país! 🤡🇨🇴",0
Entonces el Covi19 y la extrema pobreza se agudizó en Cuba lo que hace que inventaron la vacuna ?,0
"Mi casa tiene dos pisos , 
abajo vivo yo 
y ARRIBA CUBA !!!!!!!

🗣️ so scuba ! 🙌🏻❤️",1
@user @user @user @user @user @user @user @user @user @user @user @user @user Pingaaaaaa viva cuba libre cojoneeee 💪🏻💪🏻💪🏻,1
"Los cubanos de miami ya vienen!!!

Ya viene llegando repinga!!!

so scuba patria y libertad",1
"Recién llego a casa. La calle está tomada por militares y por civiles con armas. Recorrí todo Vedado, todo Centro Habana y muy pocas cuadras no tienen presencia policial. Quedan menos de dos horas para el toque de queda. so scuba",1
"elimina el bloque o 
somos cuba 
No más injerencia fuerza cuba nicaragua esta con cuba 

@user 
@user 
@user url",0
"Hay que hacer mucho ruido contra la izquierda sobre esto antes de que pase como con los sobres de balas o el incendio a la sede de Podemos. Todo lo hacen ellos, pero todo se descubre, se vuelve en su contra y la prensa vendida lo calla url",0
Cuba se está levantando luego de 62 años de vivir una dictadura comunista. Tomen nota.,0
"Pobrecitos los mercenarios, los engañaron, les tendieron una trampa. Se suponía que solo iban a hacer un atentado al presidente de Haití, terminaron matándolo y encima los cogieron, pobres muchachos, que pecao.",0
"Alex Saab se encontraba haciendo gestiones para traernos alimentos y medicinas al pueblo venezolano, víctima del bloqueo que nos tiene el Gobierno de los Estados Unidos. Es injusto que siga secuestrado por capricho del imperio norteamericano.

free aiex saab url",0
"Via @user 

Diaz Canel ha Movilizado al Ejercito, en específico a los Boinas Negras para Reprimir las Multitudinarias Manifestaciones en diferentes puntos del País, todo puede ir a Peor.
url",1
"📢 ""Es terrible querer manipular el sentimiento de agonía y angustia que sufre el pueblo cubano por los direfentes problemas que estamos enfrentando, para lanzarlos irresponsablemente a las calles y generar un caos social"", Israel Rojas.

cuba unidos vence re mos url",1
@user Singaos que son. so scuba sos matanzas abajo la dicta dura aba joel comuni smo,1
@user Chulada de mujer 👸👸👸😘🥰,0
"Los cubanos, que vienen del comunismo, salen a las calles para reivindicar la democracia.

En España, sin embargo, algunos españoles, que vienen de la democracia, salen a las calles para reivindicar el comunismo.

Hay que ser gilipollas!!",0
"Que hermosa locura !!! Esto es increíble , Gracias dios !!! SOMOS CAMPEONES LA CONCHA DE SU MADRE !!!!!! Vamossss carajooooo url",0
DÍA HISTÓRICO | El pueblo cubano está en las calles pidiendo Libertad e intervención humanitaria. so scuba url,1
"Video de @user sobre la crisis en cuba. so scuba
url",1
"@user Fachos y amarillos llegó el momento de brillar, da lo mismo que muera gente en la revuelta en Cuba, lo único importante para ustedes es ganar discusiones y posicionar mejor a sus candidatos

Miseria...",0
cuba es hoy un polvorín. so scuba url,1
"@user Falso: las estaciones de Holguines y Santa Librada tampoco están funcionando, y no hay estudiantes allá.",0
ULTIMA HORA | Comenzaron con la violación Derechos Humanos en Cuba por parte de las fuerzas represivas de @user. Esto es en Cienfuegos. Me puede ayudar a compartir. cuba so scuba patria y vida @user @user url,1
"El pueblo de Matanzas, Cuba se suma a esta protest a hist rica. Esto es en Colón. Piden Libertad y FIN de la Dictadura. so scuba url",1
"Bueno, me voy a dormir, pero no sin antes recordar que en cuba lo están pasando mal. Se enfrentan a su peor racha de contagios hasta ahora y tienen una logística pésima. Y parece que el Gobierno se hace el sueco. Mucha suerte hermanitos. 

so scuba
sos matanzas",1
Vamos Cuba! Vamos @user ! Este es el momento de tirar abajo al comunismoopresor! Es ahora o nunca! Estamos con ustedes! 👊🏼👊🏼👊🏼🦾,1
"Mi homenaje y respaldo a los miles que protestan en las calles de cuba.
La libertad se hizo canción con patria y vida.
La libertad hoy se hace grito callejero con no tenemos miedo.
Todos los demócratas del mundo apoyamos a so scuba.
Payá vive, Cuba está de pie, la lucha sigue. url",1
"No puede ser q la necesidad, la fatiga en esta  lucha q llevamos Vs la pandemia, nos ciegue, el Pdte d cuba, no puede andar x las calles recorriendo entre la multitud, él no abandona a su pueblo, esta en todos los lugares q puede. No olvidar su forma d gobierno. Con el pueblo. url",1
Llegó a la provincia de matanzas nuevo lote de autos destinados a la transportación de pacientes hacia los centros hospitalarios. matanzas no esta sola cuba matanzas por la vida covid19 url,1
"Estoy con mi presidente siempre somos cuba somos continu i dad 
@user",1
"so scuba cuba libre intervención ya por favor. Mi Pueblo no tiene armas para defenderse de esa dictadura 🥺🙏🏽, Cuba necesita ayuda.cuba es una dicta dura patria y vida diaz can els in gao cubano esta sola 11jul abajo la dicta dura cas trista cuba libre",1
Solo haz RT si piensas que Su Santidad Leo Messi debe de recibir su séptimo Balón de Oro…!!! url,0
"bin no tricolor ahora La noticia es cuba, no el wembley. Los jóvenes cubanos están resteados. Todo tiene su final, nada dura para siempre. Parece que ni la ABDALA llegará a venezuela 
url",0
"Mucha fuerza al pueblo cubano, que ha despertado contra la tiranía comunista. Estamos con vosotros. ¡Recuperad vuestra patria! 🇨🇺🤝🇪🇸

«Nunca desafíes a una persona que no tiene nada que perder. Cuando perdió todo también perdió el miedo» url",0
"Jamás imaginé que algún día iba a ver lo que hoy ocurrió en las calles de Cuba. ¿La libertad está tocando sus primeras trompetas? No lo sé, pero esto no había pasado en 62 años. Es obvio que una sociedad sin futuro, quiere tenerlo.",1
DÍA HISTÓRICO | El pueblo cubano está en las calles pidiendo Libertad e intervención humanitaria. so scuba url,1
¿Qué está pasando en tu país? le pregunto a una amiga cubana. “Están desesperados no dan más” parte de lo que se ha vivido en las últimas horas: so scuba url,0
@user @user  eso está pasando en cuba. Así es la izquierda radical entran y jamás salen del poder!!!  Y no los pueden sacar. Eso le gustaría para el Peru? Es lo que propone castillo,0
Un amorcito como el de Messi y Antonella. Nada más.,0
"🇦🇷 ¿Cuántas veces nos fuimos a dormir sin entender por qué todo era tan injusto? 🇦🇷

¡Al fin se dio! ¡MESSI LEVANTANDO LA COPA Y NOSOTROS FELICES!

copa america directv 🏆 url",0
@user Ha sido una jugadora determinante a lo largo de la temporada.,0
"@user Si pero a diferencia de Cuba, Fijate q es lo q ha pasado en Chile, ustedes los han dejado ciegos, encarcelado, mutilados, todo con feroz represión, tanquetas con lanza aguas con químicos, torturados, violados, etc eso hace Piñera y sus fuerzas represivas en guerra con su pueblo",1
"Oren por nosotros 🙏🏻🕯

cuba so scuba url",1
"Para quienes piensan que la epidemia de covid19 finalizó, solo vean algunas de sus consecuencias ( Cuba ) entre ellas. Todavía falta.",1
"Cuba y Venezuela fortalecen la colaboración en materia de salud.
cuba cooper a
cuba
cuba por la salud
barrioadentro18 aniversario
@user 
@user 
@user 
@user url",1
"@user Esta desinformada esta persona, aca le dejo uno de decenas de artículos que tratan el tema del bloqueo brutal que sufre la isla. Negarlo mas que ignorancia habla de necedad y odio irracional. 👇

url",0
"@user @user bro mira este video es en el Malecon de La Habana, otra protesta",1
"PREGUNTA INDISCRETA
El día que toda la mierda que es el régimen cubano salga a la luz, los zurdos de mierda que tanto lo defienden y hacen perseguir al que lo señala ¿qué dirán de eso? ¿se van a hacer los boludos? ¿les dará la cara para justificarse en una falsa ignorancia?
QBSLC",0
"ltima hora | Vacuna cubana 'Soberana 02' reporta 100% de efectividad para tratar casos graves por covid19 

url url",1
"En Cuba piden libertad y con la Virgen de Caridad del Cobre en brazos.

60 años de comunismo no han conseguido destruir el alma de los cubanos.

 url",1
"Esta no es la 1ra vez que sucede, el Migue está bajo mis órdenes!!!
so scuba sos matanzas url",1
"De corazón todos los que hoy dieron golpes, usaron la fuerza contra su pueblo y abusaron contra ADOLESCENTES Y JÓVENES, ojalá la conciencia algún día puedan limpiarla.

so scuba",1
"@user Cuba un pueblo que sabe Vencer, somos Fidelidad.",1
"Los ciudadanos de Alquizar también salen a las calles a protestar. Es histórico lo que está ocurriendo en Cuba en estos momentos. Ya son muchas ciudades con protestas masivas. Por favor, difundamos por todos lados. so scuba, por la libertad! url",1
cuba será libre!!!,1
No caigan en la traaaampaaaa,1
yosi go ami presidente que ha mantenido vinculación directa con el pueblo en todo el territorio cubano... somos cuba somos continu i dad ..En cuba viva... aquino serin de nadie url,1
"Los pueblos son sabios, saben lo que quieren y lo que les conviene. Mucha gente exige libertad y democracia. Otros quieren mantener los logros de la Revolución. 
Lo cínico es q se aplauda el levantamiento en Cuba y Vzuela pero se mate y mutile a quienes hacen lo mismo en Colombia",0
¿Quien más a soñado con una m*mada de una maestra? 😈❤️🔥💦 url,0
"¡Buenos días! Seguimos redoblando esfuerzos para mantener el orden y la seguridad en nuestras calles, reactivar la economía y procurar el bienestar de las familias.

Comparto el resumen semanal 🌐vc noticias, deseándoles un feliz domingo.

jmb
@user
somos lame j oral calda url",0
Normal que los jóvenes no quieran estudiar. Ven que pueden llegar a currar en programas de despelleje rosa o incluso a ministros sin pegar un palo al agua.,0
"Esta noche, los periodistas tienen la obligación de emplazar a Daniel Jadue en el debate por la crisis en Cuba y el llamado de la dictadura a atacar a la oposición. 

ja due compl ice url",0
"En la nueva película de Santiago Segura, Leo Harlem le pregunta a Cristina Pedroche “¿te la meto?”, la Pedroche le mira muy confundida y Leo Harlem se lo aclara “que si te meto la maleta”. Humor fino, sutil. Humor de Los Bingueros en pleno siglo XXI. Que tiemblen los Monty Python",0
cubase levanta  Así está el centro de la Habana en estos momentos… url,1
Cubanos salen a las calles de La Habana y otros lugares del mundo pidiendo el fin de la dictadura. El Dictador Miguel Díaz-Canel les tira a Militares para que ataquen al pueblo en el Malecón. Y convoca a sus  revolucionarios muertos de hambre para enfrentar a la población civil. url,1
"11jul cuba protest as 
@user: ""Continúan llegando imágenes de las protestas el día de hoy... la violencia está escalando lamentablemente""

url",1
"🇨🇺cuba| Cuba se levanta...

Más y más imágenes de las protestas contra el régimen... url",1
Necesitamos los ojos de la Comunidad Internacional en Cuba!!!!!!! No nos abandonen por favor!!!!!!! so scuba,1
Los militares y policias en Cuba se unen a la protesta. Hoy esta madrugada podria ser Historico. so scuba,1
"Mercenarios colombianos al servicio de la CIA. Dignos representantes de la Doctrina Damasco.
ver guen za mundial 
uribe para coh pta url",0
"En Alquizar también los cubanos toman las calles 

so scuba 
@user url",1
"Se reportan varios enfrentamientos entre los policías y la población... las manifestaciones se han dispersado por gran parte del país y ya rozan matices violentos desde la comparecencia de @user 

fuerza cuba url",1
"⚠️⚠️Siguen llegando reportes de tropas saliendo a las calles de la Habana durante la noche👇🏻

so scuba url",1
"Hoy rezaré por la libertad de los cubanos, ellos pueden ser los héroes de ésta historia y la inspiración que necesitamos los venezolanos. so scuba libertad para cuba cuba",0
Ahora sí se puso la vida interesante en Cuba. url,1
"ja due president e2022 
Para recuperar nuestra riqueza natural y respetar la naturaleza como sujeto de derechos.
Una cadena virtuosa de prosperidad y equidad.
chile dig no con ja due",0
"Comparece ahora mismo en la TV🇨🇺 el 1er Secretario del @user y Presidente de la República de cuba @user. 

Sería bueno que los desinformados se sienten a escucharlo.

No son tiempos de desesperarse ni de irse con la de trapo. 

sise puede cuba
unidos vence re mos url",1
"no doy crédito a lo que estoy viendo hoy, m quito el sombrero por esa gente que salió a la calle en representación de todos los cubanos, VALIENTES 🛐 so scuba",1
